CPF/CNPJ;Razao Social;Conta;ID Transacao;Placa;Eixo Cadastrado;Eixo Cobrado;VeloeTag;Data de Utilizacao;Hora de Untrada;Data Fim de Utilizacao;Hora Fim de Utilizacao;Permanencia;Data de Processamento;Hora de Processamento;Nome do Estabelecimento;Endereco do Estabelecimento;Valor Cobrado;Tipo do Movimento;Tipo de Transacao;Informacao 1;Informacao 2;Informacao 3;Praca;Pista;Agencia;ID Concessionaria DTO;Concessionaria ID;Vale Pedagio;FastId
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1387513585;QUA2G54;2 eixos, rodagem simples;2 eixos, rodagem simples;1131434587;29/05/2024;07:26:48;01/01/2000;00:00:00;;29/05/2024;07:27:59;CONCESSIONARIA DE RODOVIAS DO OESTE DE SAO PAULO VIAOESTE S.A;SP 075, 12.5, SUL, ITU - SP;8,6;Debito;Passagem Dentro SLA;;;;154;112;;286;1012;false;5c7ffa48-dc79-4512-9836-360ca1ad94e2
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1386902807;PXD7G42;2 eixos, rodagem simples;2 eixos, rodagem simples;2167066407;28/05/2024;17:31:51;01/01/2000;00:00:00;;28/05/2024;17:32:17;RODOVIAS DAS COLINAS S.A;SP 300, 137.722, OESTE, PORTO FELIZ - SP;9,9;Debito;Passagem Dentro SLA;;;;5;2;;24;1013;false;18a3064c-00e8-4630-8612-6807c808a586
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1386755997;FYX6I43;2 eixos, rodagem simples;2 eixos, rodagem simples;1182838201;28/05/2024;15:19:00;01/01/2000;00:00:00;;28/05/2024;15:20:09;CONCESSIONARIA DE RODOVIAS DO OESTE DE SAO PAULO VIAOESTE S.A;SP 075, 12.5, SUL, ITU - SP;8,6;Debito;Passagem Dentro SLA;;;;154;111;;286;1012;false;dc1d5e62-92a7-4983-9872-6c43b0801425
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1386726819;DWH6543;2 eixos, rodagem simples;2 eixos, rodagem simples;1129701211;28/05/2024;14:49:48;01/01/2000;00:00:00;;28/05/2024;14:50:17;CONCESSIONARIA DE RODOVIAS DO OESTE DE SAO PAULO VIAOESTE S.A;SP 270, 111.0, LESTE, ARACOIABA DA SERRA - SP;5,1;Debito;Passagem Dentro SLA;;;;183;102;;286;1012;false;d4892038-3702-4705-bbd0-6ae35519952c
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1386670978;PXD7G42;2 eixos, rodagem simples;2 eixos, rodagem simples;2167066407;28/05/2024;13:51:36;01/01/2000;00:00:00;;28/05/2024;13:51:49;RODOVIAS DAS COLINAS S.A;SP 300, 137.722, OESTE, PORTO FELIZ - SP;9,9;Debito;Passagem Dentro SLA;;;;5;2;;24;1013;false;68438b1d-1bd5-4a41-8e5a-7d6732e04967
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1386532447;FYX6I43;2 eixos, rodagem simples;2 eixos, rodagem simples;1182838201;28/05/2024;11:12:49;01/01/2000;00:00:00;;28/05/2024;11:14:55;CONCESSIONARIA DE RODOVIAS DO OESTE DE SAO PAULO VIAOESTE S.A;SP 075, 12.5, SUL, ITU - SP;8,6;Debito;Passagem Fora SLA;;;;154;112;;286;1012;false;19e0865f-3711-479e-ac2d-e1f59e37a4d4
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1386505639;ERF3783;2 eixos, rodagem simples;2 eixos, rodagem simples;2130205569;28/05/2024;10:49:14;01/01/2000;00:00:00;;28/05/2024;10:49:23;CONCESSIONARIA DE RODOVIAS DO OESTE DE SAO PAULO VIAOESTE S.A;SP 280, 74.0, LESTE, ITU - SP;15,2;Debito;Passagem Dentro SLA;;;;143;115;;286;1012;false;0b1e8dd6-001f-44fc-8779-e801c6d613d7
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1386502954;PXD7G42;2 eixos, rodagem simples;2 eixos, rodagem simples;2167066407;28/05/2024;10:46:08;01/01/2000;00:00:00;;28/05/2024;10:46:24;RODOVIAS DAS COLINAS S.A;SP 300, 137.722, OESTE, PORTO FELIZ - SP;9,9;Debito;Passagem Dentro SLA;;;;5;2;;24;1013;false;50a39c18-ea26-4ab7-8cec-9e9b01c9c472
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1386365482;FYX6I43;2 eixos, rodagem simples;2 eixos, rodagem simples;1182838201;28/05/2024;08:20:02;01/01/2000;00:00:00;;28/05/2024;08:21:11;CONCESSIONARIA DE RODOVIAS DO OESTE DE SAO PAULO VIAOESTE S.A;SP 075, 12.5, SUL, ITU - SP;8,6;Debito;Passagem Dentro SLA;;;;154;112;;286;1012;false;7e000a16-4a6c-4b16-9c43-6171a3d3bec3
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1386322567;DWH6543;2 eixos, rodagem simples;2 eixos, rodagem simples;1129701211;28/05/2024;07:40:48;01/01/2000;00:00:00;;28/05/2024;07:41:00;RODOVIAS DAS COLINAS S.A;SP 300, 137.722, OESTE, PORTO FELIZ - SP;9,9;Debito;Passagem Dentro SLA;;;;5;9;;24;1013;false;05136820-f2bb-4dc7-8999-c8beda9a3ec4
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1386176110;QUA2G54;2 eixos, rodagem simples;2 eixos, rodagem simples;1131434587;28/05/2024;07:24:29;01/01/2000;00:00:00;;28/05/2024;07:25:38;CONCESSIONARIA DE RODOVIAS DO OESTE DE SAO PAULO VIAOESTE S.A;SP 075, 12.5, SUL, ITU - SP;8,6;Debito;Passagem Dentro SLA;;;;154;112;;286;1012;false;33718c12-0c37-4937-ad72-60559980ba4f
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1385806880;DWH6543;2 eixos, rodagem simples;2 eixos, rodagem simples;1129701211;27/05/2024;18:37:27;01/01/2000;00:00:00;;27/05/2024;18:37:37;RODOVIAS DAS COLINAS S.A;SP 300, 137.722, OESTE, PORTO FELIZ - SP;9,9;Debito;Passagem Dentro SLA;;;;5;2;;24;1013;false;d87b515f-81c2-45f4-abf2-ba2bb36d2de9
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1386236994;PXD7G42;2 eixos rodagem simples;2 eixos rodagem simples;2167066407;27/05/2024;17:28:27;;;;27/05/2024;17:28:31;RODOVIAS DAS COLINAS S.A;SP 300, 137.722, OESTE, PORTO FELIZ - SP;9,9;Debito;Passagem Dentro SLA;;;;5;2;ARTESP;24;1013;true;d2756833-37f6-4788-ab4a-6d578bc1a961
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1385708943;PWS9889;2 eixos, rodagem simples;2 eixos, rodagem simples;2139267956;27/05/2024;17:05:47;01/01/2000;00:00:00;;27/05/2024;17:07:11;CONCESSIONARIA DE RODOVIAS DO OESTE DE SAO PAULO VIAOESTE S.A;SP 270, 111.0, LESTE, ARACOIABA DA SERRA - SP;5,1;Debito;Passagem Dentro SLA;;;;183;102;;286;1012;false;1df8229a-b562-4158-8789-b0b44bce3011
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1385656230;PWS9889;2 eixos, rodagem simples;2 eixos, rodagem simples;2139267956;27/05/2024;16:18:46;01/01/2000;00:00:00;;27/05/2024;16:19:14;CONCESSIONARIA DE RODOVIAS DO OESTE DE SAO PAULO VIAOESTE S.A;SP 270, 111.0, OESTE, ARACOIABA DA SERRA - SP;5,1;Debito;Passagem Dentro SLA;;;;184;102;;286;1012;false;3d14b813-c790-4786-bca0-f0bc058500cb
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1385622782;FLL4673;2 eixos, rodagem simples;2 eixos, rodagem simples;1156734683;27/05/2024;15:42:15;01/01/2000;00:00:00;;27/05/2024;15:42:21;CONCESSIONARIA RODOVIAS DO TIETE S.A;SP 300 - RODOVIA MARECHAL RONDON, 192.1, LESTE, CONCHAS - SP;8,9;Debito;Passagem Dentro SLA;;;;3001;7;;3;1021;false;6feafdbd-c774-42e5-9b39-f8a8f88c3524
