CPF/CNPJ;Razao Social;Conta;ID Transacao;Placa;Eixo Cadastrado;Eixo Cobrado;VeloeTag;Data de Utilizacao;Hora de Untrada;Data Fim de Utilizacao;Hora Fim de Utilizacao;Permanencia;Data de Processamento;Hora de Processamento;Nome do Estabelecimento;Endereco do Estabelecimento;Valor Cobrado;Tipo do Movimento;Tipo de Transacao;Informacao 1;Informacao 2;Informacao 3;Praca;Pista;Agencia;ID Concessionaria DTO;Concessionaria ID;Vale Pedagio;FastId
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1502811485;GIY1B04;2 eixos, rodagem simples;2 eixos, rodagem simples;1172923315;29/08/2024;16:13:34;01/01/2000;00:00:00;;29/08/2024;16:16:49;CONCESSIONARIA DE RODOVIAS DO OESTE DE SAO PAULO VIAOESTE S.A;SP 280, 74.0, LESTE, ITU - SP;15,8;Debito;Passagem Fora SLA;;;;143;115;;286;1012;false;51a8a239-cd9e-4be1-9b76-599d853abe7a
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1503476562;GIA7B06;2 eixos rodagem simples;2 eixos rodagem simples;2132631068;29/08/2024;15:10:30;;;;29/08/2024;15:11:26;CONCESSIONARIA DE RODOVIAS DO OESTE DE SAO PAULO VIAOESTE S.A;SP 075, 12.5, SUL, ITU - SP;9;Debito;Passagem Dentro SLA;;;;154;112;ARTESP;286;1012;true;8e330839-d67a-44e7-be54-d122d2ea1168
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1502816277;GIY1B04;2 eixos, rodagem simples;2 eixos, rodagem simples;1172923315;29/08/2024;14:09:41;01/01/2000;00:00:00;;29/08/2024;16:18:56;CONCESSIONARIA DE RODOVIAS DO OESTE DE SAO PAULO VIAOESTE S.A;SP 280, 74.0, LESTE, ITU - SP;15,8;Debito;Passagem Fora SLA;;;;143;116;;286;1012;false;52db7539-345c-4aec-8660-421605c60483
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1502664885;PXD7G42;2 eixos, rodagem simples;2 eixos, rodagem simples;2167066407;29/08/2024;13:55:11;01/01/2000;00:00:00;;29/08/2024;13:55:25;RODOVIAS DAS COLINAS S.A;SP 300, 137.722, OESTE, PORTO FELIZ - SP;10,3;Debito;Passagem Dentro SLA;;;;5;2;;24;1013;false;05dc6c00-c365-467c-a160-fef48f3f1233
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1502516937;GIA7B06;2 eixos, rodagem simples;2 eixos, rodagem simples;2132631068;29/08/2024;11:17:16;01/01/2000;00:00:00;;29/08/2024;11:18:12;CONCESSIONARIA DE RODOVIAS DO OESTE DE SAO PAULO VIAOESTE S.A;SP 075, 12.5, SUL, ITU - SP;9;Debito;Passagem Dentro SLA;;;;154;112;;286;1012;false;fb0ee55c-9e33-4a71-8d85-18643c6c9a70
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1503437660;PXD7G42;2 eixos rodagem simples;2 eixos rodagem simples;2167066407;29/08/2024;11:02:12;;;;29/08/2024;11:02:26;RODOVIAS DAS COLINAS S.A;SP 300, 137.722, OESTE, PORTO FELIZ - SP;10,3;Debito;Passagem Dentro SLA;;;;5;2;ARTESP;24;1013;true;b0a9f458-2b5d-4a5f-8699-eb18ed4440cd
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1503496281;GIY1B04;2 eixos rodagem simples;2 eixos rodagem simples;1172923315;29/08/2024;10:06:21;;;;29/08/2024;16:21:32;CONCESSIONARIA DE RODOVIAS DO OESTE DE SAO PAULO VIAOESTE S.A;SP 280, 74.0, LESTE, ITU - SP;15,8;Debito;Passagem Fora SLA;;;;143;115;ARTESP;286;1012;true;ee9ebb69-22c4-4e10-ae93-2684e2782bee
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1502343053;GIA7B06;2 eixos, rodagem simples;2 eixos, rodagem simples;2132631068;29/08/2024;08:03:17;01/01/2000;00:00:00;;29/08/2024;08:24:41;CONCESSIONARIA DE RODOVIAS DO OESTE DE SAO PAULO VIAOESTE S.A;SP 075, 12.5, SUL, ITU - SP;9;Debito;Passagem Fora SLA;;;;154;112;;286;1012;false;eb3c07e7-8eb4-41d5-84cb-146bea622c70
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1502045496;FLL4673;2 eixos, rodagem simples;2 eixos, rodagem simples;1156734683;29/08/2024;07:36:27;01/01/2000;00:00:00;;29/08/2024;07:36:34;RODOVIAS DAS COLINAS S.A;SP 300, 137.722, OESTE, PORTO FELIZ - SP;10,3;Debito;Passagem Dentro SLA;;;;5;9;;24;1013;false;e7e0c2c0-be8e-429b-9d06-ffa385ab1027
05437537000137;AUTO GERAL AUTOPECAS LTDA;229258;1503382216;QUA2G54;2 eixos rodagem simples;2 eixos rodagem simples;1131434587;29/08/2024;07:33:45;;;;29/08/2024;08:25:17;CONCESSIONARIA DE RODOVIAS DO OESTE DE SAO PAULO VIAOESTE S.A;SP 075, 12.5, SUL, ITU - SP;9;Debito;Passagem Fora SLA;;;;154;112;ARTESP;286;1012;true;2b96231e-01ba-4182-b563-4d48e9854e66
